extractseqno,prod,source-desc-name,attributegrp,descrip1,descrip2,descrip3,lookupnm,user24,rowpointer,_join_key,desc_src_www,trimmed_flag,feedback
280,ABB CP1-10G-10,"CP PB,MOM,FLS,GRN,1NO,BL K RN",,"CP PB,MOM,FLS,GRN,1NO,BL",K RN,"cp1 10g 10 cp pb,mom,fls,grn,1no,bl k rn pb,mom,fls,g compact flush pb mom. green, 1no 537657",537657,,b95d65c6-81a4-73a6-d314-d7e720da3402,537657,"cp1 10g 10 cp pb,mom,fls,grn,1no,bl k rn pb,mom,fls,g compact flush pb mom. green, 1no",no,
281,ABB CP1-10Y-20,.,,.,,"cp1 10y 20 . compact flush pb mom. yellow, 2no 872086",872086,,b95d65c6-81a4-73a6-d314-d7e750e18902,872086,"cp1 10y 20 . compact flush pb mom. yellow, 2no",no,
282,ABB CP1-11C-10,CP PB MOM ILL FLSH CLEAR 1NO 24V,,CP PB MOM ILL FLSH CLEAR,1NO 24V,cp1 11c 10 cp pb mom ill flsh clear 1no 24v f 24vac 818329,818329,,b95d65c6-81a4-73a6-d314-d7e7f817bf02,818329,cp1 11c 10 cp pb mom ill flsh clear 1no 24v f 24vac,no,
283,ABB CP1-11G-10,"COMPACT ILL PB FLUSH MOM ,GR",,COMPACT ILL PB FLUSH MOM,",GR","cp1 11g 10 compact ill pb flush mom ,gr mom,green,24v 645677",645677,,b95d65c6-81a4-73a6-d314-d7e7e0d3fc02,645677,"cp1 11g 10 compact ill pb flush mom ,gr mom,green,24v",no,
284,ABB CP1-30B-11,BLACK 22MM MOM NO-NC PB,,BLACK 22MM MOM NO-NC PB,,cp1 30b 11 black 22mm mom no nc pb 745663,745663,,b95d65c6-81a4-73a6-d314-d7e7d8c03003,745663,cp1 30b 11 black 22mm mom no nc pb,no,
285,ABB CP1-30R-11,RED 22MM MOM NO-NC PB,,RED 22MM MOM NO-NC PB,,"cp1 30r 11 red 22mm mom no nc pb compact flush mom. red, 1no+1nc 745665",745665,,b95d65c6-81a4-73a6-d314-d7e7c8686603,745665,"cp1 30r 11 red 22mm mom no nc pb compact flush mom. red, 1no+1nc",no,
286,ABB CP9-1007,GRN START CMP FLSH PB 1N O/1NC,,GRN START CMP FLSH PB 1N,O/1NC,"cp9 1007 grn start cmp flsh pb 1n o 1nc ""start"" f cp 1 marked 988107",988107,,b95d65c6-81a4-73a6-d314-d7e7a0f39403,988107,"cp9 1007 grn start cmp flsh pb 1n o 1nc ""start"" f cp 1 marked",no,
287,ABB CP9-1018,RED STOP CMP EXT PB 1NO/ 1NC,,RED STOP CMP EXT PB 1NO/,1NC,"cp9 1018 red stop cmp ext pb 1no 1nc ""stop"" ex cp black 1 marked 988108",988108,,b95d65c6-81a4-73a6-d314-d7e7d05cc903,988108,"cp9 1018 red stop cmp ext pb 1no 1nc ""stop"" ex cp black 1 marked",no,
288,ABB CR123C163A,"HEATER, OVERLOAD RELAY",,"HEATER, OVERLOAD RELAY",,"cr123c163a heater, overload relay overloa 1007309",1007309,,9db6fac8-f502-728b-d914-331cd07fdf02,1007309,"cr123c163a heater, overload relay overloa",no,
289,ABB CR306A002,STARTER,,STARTER,,cr306a002 starter 1007307,1007307,,9db6fac8-f502-728b-d914-331cf87b2403,1007307,cr306a002 starter,no,
290,ABB DB16-ABB,PANEL MOUNT ADAPTER T16,,PANEL MOUNT ADAPTER T16,,"db16 panel mount adapter t16 adapt pnl.mt.adptr,t16 873997",873997,,b95d65c6-81a4-73a6-d314-d7e7a00bf503,873997,"db16 panel mount adapter t16 adapt pnl.mt.adptr,t16",no,
291,ABB DB19EF,SINGLE MOUNT OVLD KIT FO R EF19,,SINGLE MOUNT OVLD KIT FO,R EF19,db19ef single mount ovld kit fo r ef19 k mounting base for o l 442966,442966,,b95d65c6-81a4-73a6-d314-d7e710f02204,442966,db19ef single mount ovld kit fo r ef19 k mounting base for o l,no,
292,ABB DB25/25A,MOUNTING KIT 1-25AMP (1S AZ201108R0001),,MOUNTING KIT 1-25AMP (1S,AZ201108R0001),db25 25a mounting kit 1 25amp 1s az201108r0001 25 ta25du 0 530185,530185,,b95d65c6-81a4-73a6-d314-d7e720096804,530185,db25 25a mounting kit 1 25amp 1s az201108r0001 25 ta25du 0,no,
293,ABB DB42,SINGLE MOUNT KIT FOR T42 (1SAZ701902R0001),,SINGLE MOUNT KIT FOR T42,(1SAZ701902R0001),db42 single mount kit for t42 1saz701902r0001 tf42 panel 469994,469994,,b95d65c6-81a4-73a6-d314-d7e70086a604,469994,db42 single mount kit for t42 1saz701902r0001 tf42 panel,no,
294,ABB DB45EF,EF45 SINGLE MOUNTING KIT,,EF45 SINGLE MOUNTING KIT,,db45ef ef45 single mounting kit mountin 976049,976049,,b95d65c6-81a4-73a6-d314-d7e7406bea04,976049,db45ef ef45 single mounting kit mountin,no,
295,ABB DB96,SEPERATE MOUNT KIT,,SEPERATE MOUNT KIT,,db96 seperate mount kit separate mtg ef96 638957,638957,,b95d65c6-81a4-73a6-d314-d7e7a8852b05,638957,db96 seperate mount kit separate mtg ef96,no,
296,ABB DMS132-G,MS116/132 DOOR MT KIT IP 65 GY/BK,,MS116/132 DOOR MT KIT IP,65 GY/BK,"dms132 g ms116 132 door mt kit ip 65 gray black kit, ip65, 514205",514205,,b95d65c6-81a4-73a6-d314-d7e7a8665e05,514205,"dms132 g ms116 132 door mt kit ip 65 gray black kit, ip65,",no,
297,ABB DP/DIN1-2,"DP,DIN-RAIL.ADPT 1-2P,30 -40A",,"DP,DIN-RAIL.ADPT 1-2P,30",-40A,"dp din1 2 dp,din rail.adpt 1 2p,30 40a rail.adpt,1 224969",224969,,b95d65c6-81a4-73a6-d314-d7e718e88f05,224969,"dp din1 2 dp,din rail.adpt 1 2p,30 40a rail.adpt,1",no,
298,ABB DP20C2P-1,20A 2P 120V COIL CONTACT OR,,20A 2P 120V COIL CONTACT,OR,"dp20c2p 1 20a 2p 120v coil contact orange contactor dp, 20a, 2p, 120vac 222390",222390,,b95d65c6-81a4-73a6-d314-d7e798349006,222390,"dp20c2p 1 20a 2p 120v coil contact orange contactor dp, 20a, 2p, 120vac",no,
299,ABB DP30C1P-1,30A 1P 120/60 DP CONTACT OR,,30A 1P 120/60 DP CONTACT,OR,"dp30c1p 1 30a 1p 120 60 dp contact orange contr,30a,1p,120 738677",738677,,b95d65c6-81a4-73a6-d314-d7e7b070e106,738677,"dp30c1p 1 30a 1p 120 60 dp contact orange contr,30a,1p,120",no,
300,ABB DP30C2P-1,30A 2P 120V DP CONTACTOR,,30A 2P 120V DP CONTACTOR,,"dp30c2p 1 30a 2p 120v dp contactor c contr,30a,2p,120 60 489003",489003,,b95d65c6-81a4-73a6-d314-d7e7485c1c07,489003,"dp30c2p 1 30a 2p 120v dp contactor c contr,30a,2p,120 60",no,
301,ABB DP30C2P-2,30A 2P 208/240VAC DP CON TACTOR,,30A 2P 208/240VAC DP CON,TACTOR,"dp30c2p 2 30a 2p 208 240vac dp con tactor 240va contr,30a,2p,240 208v 500980",500980,,b95d65c6-81a4-73a6-d314-d7e7c89b5207,500980,"dp30c2p 2 30a 2p 208 240vac dp con tactor 240va contr,30a,2p,240 208v",no,
302,ABB DP30C2P-C,30A 2P 277VAC CONTACTOR (1SBX103200R1400),,30A 2P 277VAC CONTACTOR,(1SBX103200R1400),"dp30c2p c 30a 2p 277vac contactor 1sbx103200r1400 co dp contr,30a,2p,277vac 222828",222828,,b95d65c6-81a4-73a6-d314-d7e730667f07,222828,"dp30c2p c 30a 2p 277vac contactor 1sbx103200r1400 co dp contr,30a,2p,277vac",no,
303,ABB DP30C2P-F,30A 2P 24V COIL CONTACTO R,,30A 2P 24V COIL CONTACTO,R,"dp30c2p f 30a 2p 24v coil contactor dp contr,30a,2p,24 60 222395",222395,,b95d65c6-81a4-73a6-d314-d7e758c0ac07,222395,"dp30c2p f 30a 2p 24v coil contactor dp contr,30a,2p,24 60",no,
304,ABB DP30C3P-1,30A 3P 120/60 COIL CONTA CTOR,,30A 3P 120/60 COIL CONTA,CTOR,"dp30c3p 1 30a 3p 120 60 coil conta ctor co dp contr,30a,3p,120 44205",44205,,b95d65c6-81a4-73a6-d314-d7e7d88cd807,44205,"dp30c3p 1 30a 3p 120 60 coil conta ctor co dp contr,30a,3p,120",no,
305,ABB DP30C3P-2,30A 3P 240V COIL CONTACT OR,,30A 3P 240V COIL CONTACT,OR,dp30c3p 2 30a 3p 240v coil contact orange dp contr 240 screw 222415,222415,,b95d65c6-81a4-73a6-d314-d7e740af0708,222415,dp30c3p 2 30a 3p 240v coil contact orange dp contr 240 screw,no,
306,ABB DP30C3P-C,"DP CONTR,30A,3P,277VAC",,"DP CONTR,30A,3P,277VAC",,"dp30c3p c dp contr,30a,3p,277vac contr,30a,3p, 1028356",1028356,,9db6fac8-f502-728b-d914-331c50a6dd03,1028356,"dp30c3p c dp contr,30a,3p,277vac contr,30a,3p,",no,
307,ABB DP30C3P-F,30A 3P 24V COIL CONTACTO R,,30A 3P 24V COIL CONTACTO,R,"dp30c3p f 30a 3p 24v coil contactor dp contr,30a,3p,24 60 222413",222413,,b95d65c6-81a4-73a6-d314-d7e7d8184708,222413,"dp30c3p f 30a 3p 24v coil contactor dp contr,30a,3p,24 60",no,
308,ABB DP40C2P-1,40A 2P 120V COIL CONTACT OR,,40A 2P 120V COIL CONTACT,OR,"dp40c2p 1 40a 2p 120v coil contact orange dp contr,40a,2p,120 60 222410",222410,,b95d65c6-81a4-73a6-d314-d7e770f74709,222410,"dp40c2p 1 40a 2p 120v coil contact orange dp contr,40a,2p,120 60",no,
309,ABB DP40C2P-2,40A 2P 240/208V COIL CON TACTOR,,40A 2P 240/208V COIL CON,TACTOR,"dp40c2p 2 40a 2p 240 208v coil con tactor dp contr,40a,2p,240 222411",222411,,b95d65c6-81a4-73a6-d314-d7e758077809,222411,"dp40c2p 2 40a 2p 240 208v coil con tactor dp contr,40a,2p,240",no,
310,ABB DP40C2P-F,40A 2P 24V COIL CONTACTO R,,40A 2P 24V COIL CONTACTO,R,"dp40c2p f 40a 2p 24v coil contactor dp contr,40a,2p,24 60 222409",222409,,b95d65c6-81a4-73a6-d314-d7e77855aa09,222409,"dp40c2p f 40a 2p 24v coil contactor dp contr,40a,2p,24 60",no,
311,ABB DP40C3P-1,40A 3P 120V COIL CONTACT OR,,40A 3P 120V COIL CONTACT,OR,"dp40c3p 1 40a 3p 120v coil contact orange dp contr,40a,3p,120 60 222429",222429,,b95d65c6-81a4-73a6-d314-d7e74005dd09,222429,"dp40c3p 1 40a 3p 120v coil contact orange dp contr,40a,3p,120 60",no,
312,ABB DP40C3P-2,40A 3P 240/208V COIL CON TACTOR,,40A 3P 240/208V COIL CON,TACTOR,"dp40c3p 2 40a 3p 240 208v coil con tactor dp contr,40a,3p,240 222457",222457,,b95d65c6-81a4-73a6-d314-d7e7a00a180a,222457,"dp40c3p 2 40a 3p 240 208v coil con tactor dp contr,40a,3p,240",no,
313,ABB DP40C3P-F,40A 3P 24V COIL CONTACTO R,,40A 3P 24V COIL CONTACTO,R,"dp40c3p f 40a 3p 24v coil contactor dp contr,40a,3p,24 60 222421",222421,,b95d65c6-81a4-73a6-d314-d7e7d8d84d0a,222421,"dp40c3p f 40a 3p 24v coil contactor dp contr,40a,3p,24 60",no,
314,ABB DP40C4P-1,40A 4P 120V COIL CONTACT OR,,40A 4P 120V COIL CONTACT,OR,"dp40c4p 1 40a 4p 120v coil contact orange dp contr,40a,4p,120 60 222486",222486,,b95d65c6-81a4-73a6-d314-d7e720139e0a,222486,"dp40c4p 1 40a 4p 120v coil contact orange dp contr,40a,4p,120 60",no,
315,ABB DP40C4P-2,40A 4P 240/208V COIL CON TACTOR,,40A 4P 240/208V COIL CON,TACTOR,dp40c4p 2 40a 4p 240 208v coil con tactor 222487,222487,,b95d65c6-81a4-73a6-d314-d7e70855ce0a,222487,dp40c4p 2 40a 4p 240 208v coil con tactor,no,
316,ABB DP40C4P-F,"DP CONTR,40A,4P,24/60",,"DP CONTR,40A,4P,24/60",,"dp40c4p f dp contr,40a,4p,24 60 contr,40a,4p, 997094",997094,,b95d65c6-81a4-73a6-d314-d7e788fc140b,997094,"dp40c4p f dp contr,40a,4p,24 60 contr,40a,4p,",no,
317,ABB DP50C3P-1,50A 3P 120VAC COIL CONTA CTOR,,50A 3P 120VAC COIL CONTA,CTOR,"dp50c3p 1 50a 3p 120vac coil conta ctor co dp contr, 50a,3p,120vac 222466",222466,,b95d65c6-81a4-73a6-d314-d7e7f0ce480b,222466,"dp50c3p 1 50a 3p 120vac coil conta ctor co dp contr, 50a,3p,120vac",no,
318,ABB DP50C3P-2,50A 3P 208/240VAC COIL C ONTACTOR,,50A 3P 208/240VAC COIL C,ONTACTOR,dp50c3p 2 50a 3p 208 240vac coil c ontactor 240va 222467,222467,,b95d65c6-81a4-73a6-d314-d7e748b87a0b,222467,dp50c3p 2 50a 3p 208 240vac coil c ontactor 240va,no,
319,ABB DP50C3P-F,"50A,3P,24VAC DP CONTACTO R",,"50A,3P,24VAC DP CONTACTO",R,"dp50c3p f 50a,3p,24vac dp contactor 995970",995970,,b95d65c6-81a4-73a6-d314-d7e7580db60b,995970,"dp50c3p f 50a,3p,24vac dp contactor",no,
320,ABB DP60C3P-1,60A 3P 120V COIL CONTACT OR,,60A 3P 120V COIL CONTACT,OR,"dp60c3p 1 60a 3p 120v coil contact orange dp contr,60a,3p,120 60 222470",222470,,b95d65c6-81a4-73a6-d314-d7e7303def0b,222470,"dp60c3p 1 60a 3p 120v coil contact orange dp contr,60a,3p,120 60",no,
321,ABB DP60C3P-2,60A 3P 240/208V COIL CON TACTOR,,60A 3P 240/208V COIL CON,TACTOR,"dp60c3p 2 60a 3p 240 208v coil con tactor dp contr,60a,3p,240 222473",222473,,b95d65c6-81a4-73a6-d314-d7e7182f240c,222473,"dp60c3p 2 60a 3p 240 208v coil con tactor dp contr,60a,3p,240",no,
322,ABB DP60C3P-F,60A 3P 24V COIL CONTACTO R,,60A 3P 24V COIL CONTACTO,R,"dp60c3p f 60a 3p 24v coil contactor dp contr,60a,3p,24 60 222468",222468,,b95d65c6-81a4-73a6-d314-d7e7780e5d0c,222468,"dp60c3p f 60a 3p 24v coil contactor dp contr,60a,3p,24 60",no,
323,ABB DP75C3P-1,75A 3P 120V COIL CONTACT OR,,75A 3P 120V COIL CONTACT,OR,"dp75c3p 1 75a 3p 120v coil contact orange dp contr, 75a,3p,120vac 222475",222475,,b95d65c6-81a4-73a6-d314-d7e7f06aa60c,222475,"dp75c3p 1 75a 3p 120v coil contact orange dp contr, 75a,3p,120vac",no,
324,ABB DP90C3P-1,90A 3P 120V COIL CONTACT OR,,90A 3P 120V COIL CONTACT,OR,dp90c3p 1 90a 3p 120v coil contact orange 222477,222477,,b95d65c6-81a4-73a6-d314-d7e7e8c3e10c,222477,dp90c3p 1 90a 3p 120v coil contact orange,no,
325,ABB DS201A-C4/0.03,DS201 C4 A30 BREAKER,,DS201 C4 A30 BREAKER,,"ds201a c4 0.03 ds201 a30 breaker a3 ds201a,4a,30ma,c curve iec 662127",662127,,b95d65c6-81a4-73a6-d314-d7e7087d170d,662127,"ds201a c4 0.03 ds201 a30 breaker a3 ds201a,4a,30ma,c curve iec",no,
326,ABB EF12D-LED,.,,.,,ef12d led . 650429,650429,,b95d65c6-81a4-73a6-d314-15e8d0f6167e,650429,ef12d led .,no,
327,ABB EF146-150,54-150A ELEC OVLD FOR AF 116-146,,54-150A ELEC OVLD FOR AF,116-146,"ef146 150 54 150a elec ovld for af 116 146 ovl eol,af116 146,class 102030,54 442925",442925,,b95d65c6-81a4-73a6-d314-d7e7f056500d,442925,"ef146 150 54 150a elec ovld for af 116 146 ovl eol,af116 146,class 102030,54",no,
328,ABB EF19-0.32,0.10-0.32A ELEC OVLD FOR AF09-38,,0.10-0.32A ELEC OVLD FOR,AF09-38,"ef19 0.32 0.10 0.32a elec ovld for af09 38 o l 0.32a, class 10e, 20 442902",442902,,b95d65c6-81a4-73a6-d314-d7e750f88a0d,442902,"ef19 0.32 0.10 0.32a elec ovld for af09 38 o l 0.32a, class 10e, 20",no,
329,ABB EF19-1.0,0.30-1.0A ELEC OVLD FOR AF09-38,,0.30-1.0A ELEC OVLD FOR,AF09-38,"ef19 1.0 0.30 1.0a elec ovld for af09 38 ov o l 1.0a, class 10e, 20e 442904",442904,,b95d65c6-81a4-73a6-d314-d7e7580ec70d,442904,"ef19 1.0 0.30 1.0a elec ovld for af09 38 ov o l 1.0a, class 10e, 20e",no,
330,ABB EF19-18.9,5.70-18.90A ELEC OVLD FO R AF09-38,,5.70-18.90A ELEC OVLD FO,R AF09-38,"ef19 18.9 5.70 18.90a elec ovld fo r af09 38 o l 5.7 18.9a, class 10e, 20e 442908",442908,,b95d65c6-81a4-73a6-d314-d7e7a098f90d,442908,"ef19 18.9 5.70 18.90a elec ovld fo r af09 38 o l 5.7 18.9a, class 10e, 20e",no,
331,ABB EF19-2.7,0.80-2.70A ELEC OVLD FOR AF09-38,,0.80-2.70A ELEC OVLD FOR,AF09-38,"ef19 2.7 0.80 2.70a elec ovld for af09 38 o l 2.7a, class 10e, 20e 442905",442905,,b95d65c6-81a4-73a6-d314-d7e718d0440e,442905,"ef19 2.7 0.80 2.70a elec ovld for af09 38 o l 2.7a, class 10e, 20e",no,
332,ABB EF19-6.3,1.90-6.30A ELEC OVLD FOR AF09-38,,1.90-6.30A ELEC OVLD FOR,AF09-38,"ef19 6.3 1.90 6.30a elec ovld for af09 38 o l 1.9 6.3a, class 10, 20, 3 442906",442906,,b95d65c6-81a4-73a6-d314-d7e778967d0e,442906,"ef19 6.3 1.90 6.30a elec ovld for af09 38 o l 1.9 6.3a, class 10, 20, 3",no,
333,ABB EF205-210,63-210A ELEC OVLD FOR AF 190-205,,63-210A ELEC OVLD FOR AF,190-205,"ef205 210 63 210a elec ovld for af 190 205 ovl eol,af190 205,class 102030,63 442927",442927,,b95d65c6-81a4-73a6-d314-d7e7c8efb00e,442927,"ef205 210 63 210a elec ovld for af 190 205 ovl eol,af190 205,class 102030,63",no,
334,ABB EF45-30,9-30A ELEC OVLD FOR AF09 -38 CONT (1SAX221001R110,,9-30A ELEC OVLD FOR AF09,-38 CONT (1SAX221001R110,"ef45 30 9 30a elec ovld for af09 38 contactor 1sax221001r110 fo o l 9.0 30a, class 10e, 20e, 442914",442914,,b95d65c6-81a4-73a6-d314-d7e7a050e60e,442914,"ef45 30 9 30a elec ovld for af09 38 contactor 1sax221001r110 fo o l 9.0 30a, class 10e, 20e,",no,
335,ABB EF45-45,15-45 ELEC OLVD FOR AF09 -38 CONT,,15-45 ELEC OLVD FOR AF09,-38 CONT,"ef45 45 15 elec olvd for af09 38 contactor fo o l 45a, class 10e, 20e, 3 442916",442916,,b95d65c6-81a4-73a6-d314-d7e7107a2e0f,442916,"ef45 45 15 elec olvd for af09 38 contactor fo o l 45a, class 10e, 20e, 3",no,
336,ABB EF65-56,ELECTRONIC OVERLOAD RELA Y,,ELECTRONIC OVERLOAD RELA,Y,ef65 56 electronic overload relay overloa 813528,813528,,b95d65c6-81a4-73a6-d314-d7e7288e5c0f,813528,ef65 56 electronic overload relay overloa,no,
337,ABB EF65-70,25-70A ELEC OLVD FOR AF4 0-65 CONT,,25-70A ELEC OLVD FOR AF4,0-65 CONT,"ef65 70 25 70a elec olvd for af4 0 65 contactor f eol,af40 65,class 10 20 30,25 442919",442919,,b95d65c6-81a4-73a6-d314-d7e7f8ec8c0f,442919,"ef65 70 25 70a elec olvd for af4 0 65 contactor f eol,af40 65,class 10 20 30,25",no,
338,ABB EF96-100,36-100A ELEC OVLD FOR AF 80-96 CONT,,36-100A ELEC OVLD FOR AF,80-96 CONT,"ef96 100 36 100a elec ovld for af 80 96 contactor eol,af80 96,class 10 20 30,36 442922",442922,,b95d65c6-81a4-73a6-d314-d7e7b8c4cc0f,442922,"ef96 100 36 100a elec ovld for af 80 96 contactor eol,af80 96,class 10 20 30,36",no,
339,ABB EHTK210,LUG KIT TA200DU,,LUG KIT TA200DU,,ehtk210 lug kit ta200du 470001,470001,,b95d65c6-81a4-73a6-d314-d7e77878f90f,470001,ehtk210 lug kit ta200du,no,
340,ABB EL-2SQL,.,,.,,el 2sql . 650428,650428,,b95d65c6-81a4-73a6-d314-15e83839497e,650428,el 2sql .,no,
341,ABB ELXN400R-2LEDR-AD,.,,.,,elxn400r 2ledr ad . 623973,623973,,b95d65c6-81a4-73a6-d314-15e850b7767e,623973,elxn400r 2ledr ad .,no,
342,ABB ELXN400R2SQLRAD,.,,.,,elxn400r2sqlrad . 650427,650427,,b95d65c6-81a4-73a6-d314-15e8e8fca27e,650427,elxn400r2sqlrad .,no,
343,ABB ELXN400RN-RAD,.,,.,,elxn400rn rad . 650426,650426,,b95d65c6-81a4-73a6-d314-15e87074d57e,650426,elxn400rn rad .,no,
344,ABB EOT32U3P4-P,3P 40A N4X NON-FUSE SWIT CH,,3P 40A N4X NON-FUSE SWIT,CH,"eot32u3p4 p 3p 40a n4x non fuse switch eot540n3pap pba erss,40a nf,3p,n4p,bl pistol,ul508, 597290",597290,,b95d65c6-81a4-73a6-d314-d7e7f0515c10,597290,"eot32u3p4 p 3p 40a n4x non fuse switch eot540n3pap pba erss,40a nf,3p,n4p,bl pistol,ul508,",no,
345,ABB EOT540N3PAP-PBA,3P 40A N4X NON-FUSE SWIT CH,,3P 40A N4X NON-FUSE SWIT,CH,"eot540n3pap pba 3p 40a n4x non fuse switch erss,40a nf,3p,n4p,bl pistol,ul508, 597290",597290,,9db6fac8-f502-728b-d914-331c90bf2305,597290,"eot540n3pap pba 3p 40a n4x non fuse switch erss,40a nf,3p,n4p,bl pistol,ul508,",no,
346,ABB EOT63U3P3-P,SWITCH,,SWITCH,,eot63u3p3 p switch 119806,119806,,b95d65c6-81a4-73a6-d314-d7e7f0a49510,119806,eot63u3p3 p switch,no,
347,ABB EOT63U3P4-P,3P 80A N4X NON-FUSED SWI TCH,,3P 80A N4X NON-FUSED SWI,TCH,eot63u3p4 p 3p 80a n4x non fused switch 597293,597293,,b95d65c6-81a4-73a6-d314-d7e7503bd610,597293,eot63u3p4 p 3p 80a n4x non fused switch,no,
348,ABB FT-1F(F129A501G01-PP,PPPPPPPP),,PPPPPPPP),,ft 1f f129a501g01 pp pppppppp 525207,525207,,b95d65c6-81a4-73a6-d314-d7e708f36999,525207,ft 1f f129a501g01 pp pppppppp,no,
349,ABB FT1(129A501G01-PPPPP,PPPPP)BLACK COVER,,PPPPP)BLACK COVER,,ft1 129a501g01 ppppp black cover pppppppppp 797522,797522,,b95d65c6-81a4-73a6-d314-d7e710fcbc99,797522,ft1 129a501g01 ppppp black cover pppppppppp,no,
350,ABB FT1(849A513G01-TC-CC,-CC-CC-CT) BLK CVR,,-CC-CC-CT) BLK CVR,,ft1 849a513g01 tc cc ct black cvr 838093,838093,,b95d65c6-81a4-73a6-d314-d7e71069fa99,838093,ft1 849a513g01 tc cc ct black cvr,no,
351,ABB FYU-M,MECHANICAL FUSE/DISC KIT,,MECHANICAL FUSE/DISC KIT,,fyu m mechanical fuse disconnect kit 604849,604849,,b95d65c6-81a4-73a6-d314-d7e7308a0b11,604849,fyu m mechanical fuse disconnect kit,no,
352,ABB G1M3SS1-40B,30MM 3POS S/S MNT BLK W/ HOLDER,,30MM 3POS S/S MNT BLK W/,HOLDER,g1m3ss1 40b 30mm 3pos s mnt black w holder 74213,74213,,b95d65c6-81a4-73a6-d314-d7e748e54211,74213,g1m3ss1 40b 30mm 3pos s mnt black w holder,no,
353,ABB G1MP-NPE28-01/PUSH,TO TEST LINE 1 CUSTOM (C BG-NPE28-01),,TO TEST LINE 1 CUSTOM (C,BG-NPE28-01),g1mp npe28 01 push to test line 1 custom c bg 666678,666678,,b95d65c6-81a4-73a6-d314-d7e7e82e349a,666678,g1mp npe28 01 push to test line 1 custom c bg,no,
354,ABB G1MP-NPE29-01-11,TRIP/SECONDARY NAME PLT (CBG-NPE29-01)(G1MP-NPE2,,TRIP/SECONDARY NAME PLT,(CBG-NPE29-01)(G1MP-NPE2,g1mp npe29 01 11 trip secondary name plt cbg npe2 seco 924782,924782,,b95d65c6-81a4-73a6-d314-d7e768fa749a,924782,g1mp npe29 01 11 trip secondary name plt cbg npe2 seco,no,
355,ABB G1MP-NPE29-01-12,RESET/PRIMARY NAME PLT,,RESET/PRIMARY NAME PLT,,g1mp npe29 01 12 reset primary name plt pri 767970,767970,,b95d65c6-81a4-73a6-d314-d7e7e828cb9a,767970,g1mp npe29 01 12 reset primary name plt pri,no,
356,ABB G1MP-NPE29-01-13,RESET/SECONDARY NAME PLT,,RESET/SECONDARY NAME PLT,,g1mp npe29 01 13 reset secondary name plt sec 767766,767766,,b95d65c6-81a4-73a6-d314-d7e768970e9b,767766,g1mp npe29 01 13 reset secondary name plt sec,no,
357,ABB G1MP-NPE29-01-18,CIERRE NAME PLATE,,CIERRE NAME PLATE,,g1mp npe29 01 18 cierre name plate na 263240,263240,,b95d65c6-81a4-73a6-d314-d7e72034469b,263240,g1mp npe29 01 18 cierre name plate na,no,
358,ABB G1MP-NPE29-01-22,DISPARO NAME PLATE,,DISPARO NAME PLATE,,g1mp npe29 01 22 disparo name plate n 530402,530402,,b95d65c6-81a4-73a6-d314-d7e74054889b,530402,g1mp npe29 01 22 disparo name plate n,no,
359,ABB GAF460-10-11-70,.,,.,,"gaf460 10 11 70 . dc.ctr,iec 700a,100 250vac dc,1 1 55132",55132,,b95d65c6-81a4-73a6-d314-d7e7c0478b11,55132,"gaf460 10 11 70 . dc.ctr,iec 700a,100 250vac dc,1 1",no,
360,ABB GTUTK20,TEST KIT,,TEST KIT,,gtutk20 test kit 649884,649884,,b95d65c6-81a4-73a6-d314-15e800640a7f,649884,gtutk20 test kit,no,
361,ABB HK1-11,MS116/132 SIDE MNT AUX 1 NO/1NC,,MS116/132 SIDE MNT AUX 1,NO/1NC,"hk1 11 ms116 132 side mnt auxiliary 1 no 1nc mount ,1no 396572",396572,,b95d65c6-81a4-73a6-d314-d7e7585fc711,396572,"hk1 11 ms116 132 side mnt auxiliary 1 no 1nc mount ,1no",no,
362,ABB HKF1-11,"MS116/132 FRONT MOUNT AU X ,1NO",,MS116/132 FRONT MOUNT AU,"X ,1NO","hkf1 11 ms116 132 front mount aux ,1no mo auxiliary 1nc 645698",645698,,b95d65c6-81a4-73a6-d314-d7e730580512,645698,"hkf1 11 ms116 132 front mount aux ,1no mo auxiliary 1nc",no,
363,ABB IB132-G,ENCLOSURE IP65 3X LOCKAB LE BLK,,ENCLOSURE IP65 3X LOCKAB,LE BLK,"ib132 g enclosure ip65 3x lockab le black enclosure, ip65, lockable, 514204",514204,,b95d65c6-81a4-73a6-d314-d7e7587e4312,514204,"ib132 g enclosure ip65 3x lockab le black enclosure, ip65, lockable,",no,
364,ABB IB132-Y,N12/IP65 MMS ENCLOSURE,,N12/IP65 MMS ENCLOSURE,,"ib132 y n12 ip65 mms enclosure enclo enclosure, red ye, ip65, 3x lockab 10780",10780,,b95d65c6-81a4-73a6-d314-d7e7f8328012,10780,"ib132 y n12 ip65 mms enclosure enclo enclosure, red ye, ip65, 3x lockab",no,
365,ABB IC2-1E-180-12500-277,-277,,-277,,ic2 1e 180 12500 277 685609,685609,,b95d65c6-81a4-73a6-d314-15e8586a4c7f,685609,ic2 1e 180 12500 277,no,
366,ABB INSTALLATION,PNR6,,PNR6,,installation pnr6 511103,511103,,b95d65c6-81a4-73a6-d314-15e8b0c6887f,511103,installation pnr6,no,
367,ABB INSTALLATION-PNR6,.,,.,,installation pnr6 . 511104,511104,,b95d65c6-81a4-73a6-d314-15e8d8b44480,511104,installation pnr6 .,no,
